id,source,sender,subject,body,timestamp,category,priority_label,action_required,action_text,label_source,confidence,decision_path
sms_202,sms,JA-JioPay,(none),"06-Dec-24 16:31 నాటికి 100% డేటా కోటా అయిపోయింది. జియో నంబరు: 6304993823 ప్లాన్ పేరు: MRP 19 బకెట్ పేరు: Data మీకు ఇతర యాక్టివ్ రీఛార్జ్ ప్లాన్ లేదా 4G డేటా వోచర్ లేకపోతే ఇంటర్నెట్ స్పీడ్ తగ్గుతుంది. హై స్పీడ్ ఇంటర్నెట్‌ను కొనసాగించడానికి, https://www.jio.com/dl/data_voucher క్లిక్ చేసి రీఛార్జ్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి.",2024-12-06T16:31:08+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_203,sms,VM-TNIHCL,(none),"Hi , enjoy a flat 20% off on hotel stays. Start your getaway on a comfortable note with Tata Neu http://m.tneu.in/TNIHCL/1DB5Vl0  T&C apply.",2024-12-06T17:23:28+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_204,sms,JD-AXISBK,(none),"INR 40.00 debited A/c no. XX4634 06-12-24, 18:25:17 UPI/P2M/139526585415/TUSHAR VILAS PATIL Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-06T18:25:18+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_205,sms,JD-AXISBK,(none),"INR 20.00 debited A/c no. XX4634 06-12-24, 18:40:14 UPI/P2M/647616676077/Kailash Nath Prajap Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-06T18:40:15+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_206,sms,JA-JioPay,(none),"రూ. 19.0 యొక్క రీఛార్జ్ విజయవంతమైనది.   Jio నంబర్ : 6304993823. ఆఫర్ వివరాలు :  Benefits: Unlimited Data (1GB High Speed Data, thereafter unlimited at 64Kbps). Validity: Base Plans validity లావాదేవీ ID: 173350289042719146751 ప్లాన్ వివరాలను కొరకు - https://www.jio.com/dl/my_plans మీ ఇటీవలి రీఛార్జ్ అనుభవాన్ని మాతో పంచుకోండి - https://www.jio.com/en-in/jio-rech-exp-survey-telugu?custid=173350289042719146751",2024-12-06T22:05:05+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_207,sms,JM-JIOCPN,(none),"Dear User,  You’ve earned FLAT 25% OFF on Goibibo! (CC:-GOIBEBO) on Jio Recharge. Click on https://t.jio/JIOCPN/l8aaKs to claim your coupon! T&C  Team JioCoupon",2024-12-06T22:05:06+00:00,promotion,low,0,,rule+llm_agree,0.98,rule+llm_agree
sms_208,sms,CP-TNCRMA,(none),"Hi , Celebrate wedding season with Electronic gifts for happy couples, starting Rs 899. Visit Croma store. http://m.tneu.in/TNCRMA/q87QGGl T&C",2024-12-07T12:54:38+00:00,promotion,low,0,,rule+llm_agree,0.98,rule+llm_agree
sms_209,sms,VM-MCLBLZ,(none),"Dear User, Limited time to get your hands on price drop! Save upto 40% on Fitness Bestselles. Order now: http://u3.mnge.co/MCLBLZ/PGoOWml -MuscleBlaze",2024-12-07T14:34:46+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_210,sms,JA-JIOINF,(none),"JioAutoPay ని ఎంచుకోండి & రీచార్జ్ తేదీని ఎప్పటికీ మిస్ అవ్వకండి. రీచార్జ్ ప్లాన్, పేమెంట్  మోడ్‌, మల్టీపుల్ నంబర్స్ లేదా గడువు తేదీలని ఎప్పుడైనా మార్చుకోండి.  https://www.jio.com/selfcare/autopay/",2024-12-07T15:33:37+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_211,sms,JX-JioBal,(none),"Missed call to 1299 provides only Plan & balance details. Balance for Jio Number 6304993823:  1) Rs899_90D_2GB/D_20GB Plan:  Data: 1.45 GB out of 2.00 GB/day SMS: 100 out of 100/day Plan expiry: 11 Dec 2024, 08:43 PM 2) MRP 19 Plan:  Data: 0 MB out of 1.00 GB. Plan expiry: 11 Dec 2024, 08:43 PM 3) MRP 19 Plan:  Data: 596.49 MB out of 1.00 GB Plan expiry: 11 Dec 2024, 08:43 PM 4) MRP 19 Plan:  Data: 0 MB out of 1.00 GB. Plan expiry: 11 Dec 2024, 08:43 PM  For more details, click https://www.jio.com/dl/dashboard_home  For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  http://tiny.jio.com/databalance",2024-12-07T19:02:14+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_212,sms,JK-NSESMS,(none),"UPSTOX SECURITIES PRIVATE LIMI on 23-11-24 reported your Fund bal Rs.0 & Securities bal 0. This excludes your Bank, DP & PMS bal with the broker-NSE",2024-12-07T19:31:44+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_213,sms,JA-JioPay,(none),"Usage Alert! 50% of daily data used as on 07-Dec-24 19:58 ! Jio Number : 6304993823  Daily Data quota as per plan : 2 GB  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-07T20:17:05+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_214,sms,JA-JioPay,(none),"07-Dec-24 19:58 నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-07T20:34:38+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_215,sms,JD-AXISBK,(none),"INR 35.00 debited A/c no. XX4634 07-12-24, 21:47:13 UPI/P2M/555884792232/Jay Ambe Provision Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-07T21:47:14+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_216,sms,JE-JioBal,(none),"Missed call to 1299 provides only Plan & balance details. Balance for Jio Number 6304993823:  1) Rs899_90D_2GB/D_20GB Plan:  Data: 574.68 MB out of 2.00 GB/day SMS: 100 out of 100/day Plan expiry: 11 Dec 2024, 08:43 PM 2) MRP 19 Plan:  Data: 0 MB out of 1.00 GB. Plan expiry: 11 Dec 2024, 08:43 PM 3) MRP 19 Plan:  Data: 596.49 MB out of 1.00 GB Plan expiry: 11 Dec 2024, 08:43 PM 4) MRP 19 Plan:  Data: 0 MB out of 1.00 GB. Plan expiry: 11 Dec 2024, 08:43 PM  For more details, click https://www.jio.com/dl/dashboard_home  For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  http://tiny.jio.com/databalance",2024-12-07T22:31:59+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_217,sms,JA-JioPay,(none),"07-Dec-24 22:40 Hrs నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-07T22:40:03+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_218,sms,JA-JioPay,(none),"ATTENTION! 90% of daily data daily data used as on 07-Dec-24 23:03 ! Jio Number : 6304993823 Daily quota as per plan :2 GB If you do not have additional data plan then your internet speed will be reduced once 100% of data quota is used. To explore and recharge with data packs, click : https://www.jio.com/recharge_wbooster For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-07T23:24:36+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_219,sms,JA-JioPay,(none),"07-Dec-24 23:03 నాటికీ 90% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 మీ డేటా కోటాను మరింత సమర్థవంతంగా ఎలా మేనేజ్ చేయాలో చిట్కాల కోసం, https://youtu.be/3O77Akb1xds క్లిక్ చేయండి. మీకు ఇతర డేటా ప్లాన్ లేకపోతే, 2 GB డేటా కోటా వినియోగించిన తరువాత మీ ఇంటర్నెట్ స్పీడ్ తగ్గుతుంది. హై స్పీడ్ ఇంటర్నెట్‌ను కొనసాగించడానికి, https://www.jio.com/dl/data_voucher క్లిక్ చేసి రీఛార్జ్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి.",2024-12-07T23:25:55+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_220,sms,JA-JioPay,(none),"07-Dec-24 23:47 Hrs నాటికి 50% డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 బ్యాలెన్స్ డేటా: 149.2 MB ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 1 GB ప్లాన్ పేరు: MRP 19 వ్యాలిడిటీ: 11-Dec-24 20:43 Hrs గంటలు మీ డేటా కోటాను మరింత సమర్థవంతంగా ఎలా మేనేజ్ చేయాలో చిట్కాల కోసం, https://youtu.be/3O77Akb1xds క్లిక్ చేయండి మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, www.jio.com/GetMyJio క్లిక్ చేయండి",2024-12-07T23:47:18+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_221,sms,JA-JIOPAY,(none),"ALERT! 100% of daily data exhausted as on 07-Dec-24 23:26 ! Jio Number : 6304993823  Daily quota as per plan : 2 GB Daily data quota will be restored on : 08-Dec-24 00:35 If you do not have other data plan then your internet speed will now be reduced to 64 Kbps. To explore and recharge with data packs, click : https://www.jio.com/recharge_wbooster To know about your data usage, click : http://tiny1.jio.com/HelpfulTips",2024-12-07T23:47:45+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_222,sms,JA-JIOPAY,(none),"07-Dec-24 23:26 నాటికి 100% రోజువారీ 2 GB డేటా కోటా అయిపోయింది. జియో నంబరు: 6304993823 రోజువారీ హై స్పీడ్ డేటా కోటా 08-Dec-24 00:35 గంటలకు పునరుద్ధరించబడుతుంది. మీరు మీ డేటా కోటాను ఎక్కడ వినియోగించారో తెలుసుకోవడానికి, ఈ లింకు http://tiny1.jio.com/HelpfulTips ను క్లిక్ చేయండి.",2024-12-07T23:47:50+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_223,sms,JA-JioPay,(none),"Usage Alert! 50% of available data used as on 07-Dec-24 23:42 ! Jio Number : 6304993823 Total Data quota as per plan : 1 GB  Balance Data quota : 298.24 MB Plan Name : MRP 19  Validity : 11-Dec-24 20:43  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-07T23:59:00+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_224,sms,JA-JioPay,(none),"ATTENTION! 90% of available data used as on 08-Dec-24 00:14 ! Jio Number : 6304993823 Total Data quota as per plan : 1 GB Balance Data quota : 74.57 MB Plan Name : MRP 19 Plan Validity : 11-Dec-24 20:43 If you do not have additional data plan then your internet speed will be reduced once 100% of data quota is used. To explore and recharge with data packs, click : https://www.jio.com/recharge_wbooster For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-08T00:23:57+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_225,sms,JA-JioPay,(none),"08-Dec-24 00:14 నాటికి 90% డేటా కోటా ఉపయోగించబడింది. జియో నంబరు: 6304993823 మీ డేటా కోటాను మరింత సమర్థవంతంగా ఎలా మేనేజ్ చేయాలో చిట్కాల కోసం, https://youtu.be/3O77Akb1xds క్లిక్ చేయండి బ్యాలెన్స్ డేటా: 74.57 MB ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 1 GB ప్లాన్ పేరు: MRP 19 వ్యాలిడిటీ : 11-Dec-24 20:43  మీకు ఇతర డేటా ప్లాన్ లేకపోతే, 100% డేటా కోటా వినియోగించిన తరువాత మీ ఇంటర్నెట్ స్పీడ్ తగ్గుతుంది. హై స్పీడ్ ఇంటర్నెట్‌ను కొనసాగించడానికి, https://www.jio.com/dl/data_voucher క్లిక్ చేసి రీఛార్జ్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి.",2024-12-08T00:29:08+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
